"werr","wanzw","wm2","wanzr","wheiz","wrecht","wkges","wvertr","wfrist","bhhgr","dseitz","dstd","kjahr","xanzkind","xminalt","balt5","bsex","bfst","xbstaat","xbgeblan","xhatlevel","xeinw","xlfi","xpatch","xurb","xnuts1","xnuts2"
2,3,3,6,1,3,2,15,2,5,-3,-3,-3,3,9,0,2,1,1,1,999,3,3,2,2,2,21
2,3,3,6,1,3,2,15,2,5,-3,-3,-3,3,9,0,1,1,1,1,999,3,3,2,2,2,21
5,3,2,3,2,4,3,NA,-3,2,55,40,18,1,11,7,1,4,1,1,51,4,1,2,1,3,32
5,3,2,3,2,4,3,NA,-3,2,-3,-3,-3,1,11,0,1,1,1,1,999,4,3,2,1,3,32
2,4,1,1,2,4,1,NA,-3,2,-3,-3,47,0,25,10,1,2,1,1,32,4,3,-3,1,1,13
2,4,1,1,2,4,1,NA,-3,2,-3,-3,40,0,25,8,2,2,1,1,21,4,3,-3,1,1,13
8,1,4,6,2,1,1,NA,-3,2,107,41,16,0,25,5,2,2,1,1,52,3,1,-3,2,1,12
8,1,4,6,2,1,1,NA,-3,2,5,25,5,0,25,7,1,2,1,1,32,3,1,-3,2,1,12
4,2,3,5,2,6,2,NA,-3,2,-3,-3,68,0,25,14,2,2,1,1,21,2,3,-3,3,2,22
4,2,3,5,2,6,2,NA,-3,2,-3,-3,72,0,25,15,1,2,1,1,32,2,3,-3,3,2,22
7,3,2,4,2,2,1,NA,-3,2,125,35,11,0,25,7,2,2,1,1,52,3,1,-3,1,3,31
7,3,2,4,2,2,1,NA,-3,2,97,40,8,0,25,6,1,2,1,1,51,3,1,-3,1,3,31
4,1,3,5,2,1,1,NA,-3,1,-3,-3,57,-3,-3,12,2,3,1,2,32,3,3,-3,2,3,33
7,3,2,3,2,3,2,12,2,1,-3,-3,53,-3,-3,12,2,3,1,1,32,2,3,-3,3,1,11
8,2,5,4,2,1,1,NA,-3,2,63,40,16,0,25,4,1,1,1,1,21,1,1,-3,3,1,11
8,2,5,4,2,1,1,NA,-3,2,34,30,8,0,25,3,2,1,3,3,52,1,1,-3,3,1,11
1,5,2,4,2,3,2,9,2,3,40,40,37,1,21,9,1,2,1,5,32,4,1,-3,1,1,13
1,5,2,4,2,3,2,9,2,3,-3,-3,40,1,21,9,2,2,5,5,32,4,3,-3,1,1,13
1,5,2,4,2,3,2,9,2,3,4,40,9,1,21,3,1,1,5,5,32,4,1,-3,1,1,13
3,3,2,3,5,3,1,59,2,1,-3,-3,67,-3,-3,14,2,3,1,1,21,3,3,-3,3,2,21
1,5,1,2,5,3,1,18,2,1,128,40,22,-3,-3,5,2,4,1,1,32,4,1,-3,1,1,13
1,5,2,3,2,3,1,23,2,2,357,40,50,0,25,10,1,2,4,4,21,4,1,-3,1,1,13
1,5,2,3,2,3,1,23,2,2,285,32,37,0,25,8,2,2,4,4,21,4,1,-3,1,1,13
3,1,3,4,2,3,2,9,2,1,-3,-3,33,-3,-3,7,1,4,1,1,21,2,3,-3,3,1,11
6,1,4,5,4,6,1,NA,-3,1,94,40,8,-3,-3,4,2,4,1,1,52,2,1,-3,3,2,21
4,4,2,3,1,3,1,11,2,1,-3,-3,39,-3,-3,10,1,4,1,1,41,3,3,-3,1,2,21
8,3,2,3,2,3,3,1,2,1,-3,-3,39,-3,-3,8,2,4,1,1,21,2,3,-3,2,3,31
3,1,2,2,2,3,1,12,2,2,-3,-3,64,0,25,13,2,2,1,1,21,2,3,-3,2,2,22
3,1,2,2,2,3,1,12,2,2,-3,-3,63,0,25,13,1,2,1,1,21,2,3,-3,2,2,22
1,4,2,3,5,3,2,9,2,1,51,18,20,-3,-3,5,2,1,2,2,32,4,1,-3,1,1,13
3,4,2,4,1,3,3,5,2,6,52,40,25,4,7,7,1,2,1,5,21,3,1,2,1,3,32
3,4,2,4,1,3,3,5,2,6,-3,-3,26,4,7,6,2,2,5,5,11,3,3,2,1,3,32
3,4,2,4,1,3,3,5,2,6,48,40,5,4,7,2,1,1,1,1,21,3,1,2,1,3,32
3,4,2,4,1,3,3,5,2,6,27,40,3,4,7,1,1,1,1,1,21,3,1,2,1,3,32
3,4,2,4,1,3,3,5,2,6,-3,-3,-3,4,7,0,2,1,1,1,999,3,3,2,1,3,32
3,4,2,4,1,3,3,5,2,6,-3,-3,-3,4,7,0,2,1,1,1,999,3,3,2,1,3,32
8,4,2,3,1,3,3,0,2,3,156,37.5,25,1,10,6,1,1,1,1,32,3,1,1,3,2,21
8,4,2,3,1,3,3,0,2,3,30,40,21,1,10,5,2,4,3,3,32,3,1,1,3,2,21
8,4,2,3,1,3,3,0,2,3,-3,-3,-3,1,10,0,2,1,1,1,999,3,3,1,3,2,21
3,2,2,4,2,6,1,NA,-3,2,359,28.75,30,1,13,7,2,1,1,1,32,2,1,2,2,3,31
3,2,2,4,2,6,1,NA,-3,2,-3,-3,-3,1,13,0,2,1,1,1,999,2,3,2,2,3,31
4,5,2,3,1,2,1,NA,-3,1,-3,-3,63,-3,-3,14,2,3,1,1,32,4,3,-3,1,1,13
3,1,3,4,2,1,1,NA,-3,3,-3,-3,46,1,22,11,2,2,1,1,41,2,3,-3,3,1,12
3,1,3,4,2,1,1,NA,-3,3,-3,-3,47,1,22,11,1,2,1,1,32,2,3,-3,3,1,12
3,1,3,4,2,1,1,NA,-3,3,-3,-3,21,1,22,4,1,1,1,1,21,2,3,-3,3,1,12
5,1,5,5,2,1,1,NA,-3,3,97,40,39,1,20,9,1,2,1,1,32,2,1,2,3,2,22
5,1,5,5,2,1,1,NA,-3,3,-3,-3,39,1,20,9,2,2,1,1,32,2,3,2,3,2,22
5,1,5,5,2,1,1,NA,-3,3,10,38.5,1,1,20,2,2,1,1,1,41,2,1,2,3,2,22
6,4,2,3,4,3,2,14,2,1,-3,-3,71,-3,-3,15,2,2,1,1,21,2,3,-3,3,2,22
8,3,3,4,1,3,4,6,2,4,-3,-3,11,2,1,3,2,2,2,2,22,2,2,2,3,3,33
8,3,3,4,1,3,4,6,2,4,59,55,11,2,1,3,1,2,1,1,32,2,1,2,3,3,33
8,3,3,4,1,3,4,6,2,4,-3,-3,-3,2,1,0,2,1,1,1,999,2,3,2,3,3,33
8,3,3,4,1,3,4,6,2,4,-3,-3,-3,2,1,0,1,1,1,1,999,2,3,2,3,3,33
8,1,4,6,2,1,1,NA,-3,4,73,38.5,21,2,7,6,1,2,1,1,51,1,1,2,2,1,11
8,1,4,6,2,1,1,NA,-3,4,13,25,16,2,7,4,2,2,1,1,32,1,1,2,2,1,11
8,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,7,0,1,1,1,1,999,1,3,2,2,1,11
8,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,7,0,1,1,1,1,999,1,3,2,2,1,11
6,5,2,4,1,3,3,8,2,2,138,40,30,1,14,7,2,4,1,1,32,4,1,2,1,1,13
6,5,2,4,1,3,3,8,2,2,-3,-3,-3,1,14,0,2,1,1,1,999,4,3,2,1,1,13
2,3,1,1,1,3,2,2,1,1,0,38.5,21,-3,-3,5,1,4,5,5,11,4,1,-3,1,3,31
7,1,4,6,2,1,1,NA,-3,4,114,50,20,2,7,7,1,2,1,1,51,3,1,2,1,3,31
7,1,4,6,2,1,1,NA,-3,4,37,30,17,2,7,5,2,2,1,1,32,3,1,2,1,3,31
7,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,7,0,1,1,1,1,999,3,3,2,1,3,31
7,1,4,6,2,1,1,NA,-3,4,-3,-3,-3,2,7,0,1,1,1,1,999,3,3,2,1,3,31
3,3,2,4,5,3,1,2,2,2,338,45,30,-3,-3,9,1,1,1,1,52,3,1,-3,2,3,34
3,3,2,4,5,3,1,2,2,2,-3,-3,36,-3,-3,9,1,1,1,1,32,3,3,-3,2,3,34
1,1,5,9,2,1,1,NA,-3,5,137,30,36,3,17,8,2,2,1,1,32,1,1,2,3,3,34
1,1,5,9,2,1,1,NA,-3,5,61,50,34,3,17,7,1,2,1,1,21,1,1,2,3,3,34
1,1,5,9,2,1,1,NA,-3,5,100,40,8,3,17,3,1,1,1,1,32,1,1,2,3,3,34
1,1,5,9,2,1,1,NA,-3,5,-3,-3,6,3,17,2,1,1,1,1,32,1,2,2,3,3,34
1,1,5,9,2,1,1,NA,-3,5,10,40,2,3,17,1,2,1,1,1,21,1,1,2,3,3,34
7,2,2,2,2,6,1,NA,-3,1,-3,-3,75,-3,-3,15,2,3,1,1,21,1,3,-3,3,3,32
4,4,3,5,1,3,3,41,2,2,-3,-3,72,1,24,15,1,3,1,1,32,4,3,-3,1,1,13
4,4,3,5,1,3,3,41,2,2,-3,-3,49,1,24,10,2,1,1,1,21,4,3,-3,1,1,13
8,1,4,5,2,1,1,NA,-3,4,147,25,19,2,5,5,2,2,1,1,32,1,1,2,2,1,11
8,1,4,5,2,1,1,NA,-3,4,32,40,16,2,5,4,1,2,1,1,32,1,1,2,2,1,11
8,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,5,0,1,1,1,1,999,1,3,2,2,1,11
8,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,5,0,1,1,1,1,999,1,3,2,2,1,11
8,1,4,6,2,1,1,NA,-3,3,229,45,22,1,3,7,1,1,1,1,52,2,1,2,2,2,22
8,1,4,6,2,1,1,NA,-3,3,300,30,22,1,3,6,2,1,1,1,32,2,1,2,2,2,22
8,1,4,6,2,1,1,NA,-3,3,-3,-3,-3,1,3,0,2,1,1,1,999,2,3,2,2,2,22
5,2,3,6,2,1,1,NA,-3,4,-3,-3,69,2,24,14,1,2,1,1,21,1,3,-3,3,2,21
5,2,3,6,2,1,1,NA,-3,4,-3,-3,57,2,24,12,2,2,1,1,21,1,3,-3,3,2,21
5,2,3,6,2,1,1,NA,-3,4,-3,-3,25,2,24,6,1,1,1,1,11,1,3,-3,3,2,21
5,2,3,6,2,1,1,NA,-3,4,-3,-3,39,2,24,8,2,1,1,1,11,1,3,-3,3,2,21
7,4,2,2,1,3,2,4,1,3,67,40,14,1,1,4,1,2,1,1,32,1,1,2,3,2,21
7,4,2,2,1,3,2,4,1,3,169,32,10,1,1,4,2,2,1,1,41,1,1,2,3,2,21
7,4,2,2,1,3,2,4,1,3,-3,-3,-3,1,1,0,2,1,1,1,999,1,3,2,3,2,21
2,3,2,3,1,5,1,NA,-3,1,-3,-3,24,-3,-3,9,1,1,1,1,52,3,3,-3,1,2,21
5,1,4,6,2,3,4,2,1,4,49,45,21,2,10,6,1,2,1,1,51,1,1,2,3,2,22
5,1,4,6,2,3,4,2,1,4,44,18,22,2,10,6,2,2,1,1,32,1,1,2,3,2,22
5,1,4,6,2,3,4,2,1,4,-3,-3,-3,2,10,0,2,1,1,1,999,1,3,2,3,2,22
5,1,4,6,2,3,4,2,1,4,-3,-3,-3,2,10,0,2,1,1,1,999,1,3,2,3,2,22
1,1,3,4,5,1,1,NA,-3,1,-3,-3,70,-3,-3,14,2,4,1,1,21,1,3,-3,3,1,12
6,1,4,8,2,1,1,NA,-3,2,74,55,6,0,25,8,1,2,1,1,51,2,1,-3,3,1,11
6,1,4,8,2,1,1,NA,-3,2,433,38.5,33,0,25,8,2,2,1,1,32,2,1,-3,3,1,11
5,1,2,3,2,1,1,NA,-3,2,-3,-3,46,0,25,10,1,2,1,1,32,1,3,-3,3,3,32
5,1,2,3,2,1,1,NA,-3,2,417,50,44,0,25,10,2,2,1,1,32,1,1,-3,3,3,32
7,1,3,4,2,1,1,NA,-3,1,-3,-3,50,-3,-3,11,2,2,1,1,32,1,3,-3,2,1,12
7,3,4,5,1,2,2,NA,-3,4,144,40,32,2,1,7,1,2,1,1,32,4,1,2,1,1,13
7,3,4,5,1,2,2,NA,-3,4,-3,-3,8,2,1,5,2,2,1,1,52,4,3,2,1,1,13
7,3,4,5,1,2,2,NA,-3,4,-3,-3,-3,2,1,0,2,1,1,1,999,4,3,2,1,1,13
7,3,4,5,1,2,2,NA,-3,4,-3,-3,-3,2,1,0,2,1,1,1,999,4,3,2,1,1,13
8,3,3,4,2,3,6,0,1,1,165,42.5,17,-3,-3,5,2,2,1,1,32,2,1,-3,2,3,33
8,3,2,2,1,2,1,NA,-3,1,-3,-3,54,-3,-3,12,2,4,1,1,32,4,3,-3,1,3,32
3,1,2,4,5,1,1,NA,-3,3,7,38.5,16,2,12,4,2,2,1,1,32,2,1,2,1,3,32
3,1,2,4,5,1,1,NA,-3,3,-3,-3,-3,2,12,0,1,1,1,1,999,2,3,2,1,3,32
3,1,2,4,5,1,1,NA,-3,3,-3,-3,-3,2,12,0,1,1,1,1,999,2,3,2,1,3,32
4,3,2,4,2,3,2,48,1,1,-3,-3,63,-3,-3,13,2,3,1,1,21,3,3,-3,1,3,34
3,4,2,4,4,3,1,48,2,1,-3,-3,59,-3,-3,13,2,3,1,1,22,3,3,-3,1,2,21
4,4,3,2,2,3,2,22,2,3,229,50,28,1,16,7,1,4,1,3,32,4,1,1,1,1,13
4,4,3,2,2,3,2,22,2,3,44,75,24,1,16,6,2,4,1,1,32,4,1,1,1,1,13
4,4,3,2,2,3,2,22,2,3,-3,-3,1,1,16,1,1,1,1,1,21,4,3,1,1,1,13
1,4,2,4,2,3,3,0,1,3,-3,-3,43,-3,-3,10,1,2,3,3,32,4,2,-3,1,1,13
1,4,2,4,2,3,3,0,1,3,27,38.5,41,-3,-3,9,1,2,3,3,32,4,1,-3,1,1,13
1,4,2,4,2,3,3,0,1,3,27,38.5,39,-3,-3,9,1,2,3,3,32,4,1,-3,1,1,13
4,1,4,6,2,1,1,NA,-3,2,-3,-3,57,0,25,13,1,2,1,1,32,1,3,-3,3,2,22
4,1,4,6,2,1,1,NA,-3,2,-3,-3,56,0,25,12,2,2,1,1,21,1,3,-3,3,2,22
4,4,3,5,2,3,3,14,1,4,156,16,14,2,1,5,2,1,1,1,21,3,1,1,1,3,34
4,4,3,5,2,3,3,14,1,4,132,55,14,2,1,4,1,1,1,1,32,3,1,1,1,3,34
4,4,3,5,2,3,3,14,1,4,-3,-3,-3,2,1,0,1,1,1,1,999,3,3,1,1,3,34
4,4,3,5,2,3,3,14,1,4,-3,-3,-3,2,1,0,1,1,1,1,999,3,3,1,1,3,34
4,4,2,4,2,3,3,44,2,2,-3,-3,49,0,25,13,1,2,1,1,52,4,3,-3,1,1,13
4,4,2,4,2,3,3,44,2,2,-3,-3,52,0,25,11,2,2,1,1,32,4,3,-3,1,1,13
3,3,2,3,2,3,3,4,2,3,48,39,7,1,0,3,1,1,1,1,32,4,1,2,1,1,13
3,3,2,3,2,3,3,4,2,3,31,38.5,1,1,0,3,2,1,1,1,41,4,1,2,1,1,13
3,3,2,3,2,3,3,4,2,3,-3,-3,-3,1,0,0,2,1,1,1,999,4,3,2,1,1,13
7,1,4,6,2,1,1,NA,-3,2,-3,-3,42,0,25,10,2,2,1,1,51,1,3,-3,3,2,22
7,1,4,6,2,1,1,NA,-3,2,-3,-3,51,0,25,11,1,2,1,1,32,1,3,-3,3,2,22
8,5,3,5,1,3,3,8,2,2,141,40,12,1,17,7,2,1,6,6,60,4,1,2,1,3,31
8,5,3,5,1,3,3,8,2,2,8,36,2,1,17,1,2,1,6,6,21,4,1,2,1,3,31
1,5,2,3,2,3,4,0,2,1,3,45,14,-3,-3,6,1,1,1,1,32,4,1,-3,1,1,13
5,1,4,7,2,1,1,NA,-3,4,154,18,19,2,6,5,2,2,1,1,32,2,1,2,3,3,33
5,1,4,7,2,1,1,NA,-3,4,4,42,22,2,6,6,1,2,1,1,32,2,1,2,3,3,33
5,1,4,7,2,1,1,NA,-3,4,-3,-3,-3,2,6,0,1,1,1,1,999,2,3,2,3,3,33
5,1,4,7,2,1,1,NA,-3,4,-3,-3,-3,2,6,0,2,1,1,1,999,2,3,2,3,3,33
3,2,4,6,3,1,1,NA,-3,4,147,40,26,2,11,6,1,2,4,4,32,3,1,2,2,2,21
3,2,4,6,3,1,1,NA,-3,4,109,25,28,2,11,6,2,2,4,4,21,3,1,2,2,2,21
3,2,4,6,3,1,1,NA,-3,4,-3,-3,3,2,11,1,2,1,4,1,21,3,3,2,2,2,21
3,2,4,6,3,1,1,NA,-3,4,-3,-3,-3,2,11,0,2,1,4,1,999,3,3,2,2,2,21
6,1,4,5,2,1,1,NA,-3,2,-3,-3,17,0,25,10,2,2,1,1,22,2,3,-3,2,1,11
6,1,4,5,2,1,1,NA,-3,2,-3,-3,46,0,25,10,1,2,1,1,32,2,3,-3,2,1,11
3,2,3,5,2,1,1,NA,-3,2,201,60,30,0,25,7,1,4,1,1,21,3,1,-3,1,2,21
3,2,3,5,2,1,1,NA,-3,2,2,25,18,0,25,5,2,2,1,1,32,3,1,-3,1,2,21
1,5,2,3,2,3,3,2,2,1,25,55,29,-3,-3,8,2,4,1,1,41,4,1,-3,1,1,13
5,1,5,7,2,1,1,NA,-3,2,123,10,40,0,25,9,2,2,1,1,32,3,1,-3,1,3,34
5,1,5,7,2,1,1,NA,-3,2,127,40,41,0,25,9,1,2,1,1,32,3,1,-3,1,3,34
7,3,3,3,2,2,1,NA,-3,1,88,55,20,-3,-3,5,1,1,1,1,32,1,1,-3,3,3,32
3,1,2,5,2,1,1,NA,-3,4,2,38.5,28,2,6,7,1,2,1,1,32,1,1,1,3,3,33
3,1,2,5,2,1,1,NA,-3,4,37,20,22,2,6,7,2,2,1,6,52,1,1,1,3,3,33
3,1,2,5,2,1,1,NA,-3,4,-3,-3,-3,2,6,0,2,1,1,6,999,1,3,1,3,3,33
3,1,2,5,2,1,1,NA,-3,4,-3,-3,-3,2,6,0,1,1,1,1,999,1,3,1,3,3,33
4,2,3,6,3,3,3,24,2,3,28,38.5,33,1,14,8,1,2,1,1,32,2,1,2,2,3,31
4,2,3,6,3,3,3,24,2,3,3,4,22,1,14,7,2,2,1,1,52,2,1,2,2,3,31
4,2,3,6,3,3,3,24,2,3,-3,-3,-3,1,14,0,2,1,1,1,999,2,3,2,2,3,31
3,1,3,6,5,1,1,NA,-3,1,-3,-3,48,-3,-3,11,2,1,1,1,32,1,3,-3,3,3,32
3,2,3,5,4,3,3,12,2,1,98,40,37,-3,-3,8,2,4,1,1,21,2,1,-3,3,1,11
6,1,4,7,2,1,1,NA,-3,8,131,40,12,6,8,8,1,2,1,1,32,3,1,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,-3,-3,29,6,8,7,2,2,1,1,41,3,3,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,34,40,7,6,8,3,2,1,1,1,41,3,1,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,38,38.5,5,6,8,2,1,1,1,1,32,3,1,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,24,38.5,2,6,8,1,2,1,1,1,21,3,1,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,-3,-3,-3,6,8,0,2,1,1,1,999,3,3,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,-3,-3,-3,6,8,0,1,1,1,1,999,3,3,2,1,3,34
6,1,4,7,2,1,1,NA,-3,8,-3,-3,-3,6,8,0,2,1,1,1,999,3,3,2,1,3,34
3,2,5,4,1,1,1,NA,-3,6,69,38.5,3,4,2,5,2,2,1,1,60,2,1,2,2,3,33
3,2,5,4,1,1,1,NA,-3,6,204,42,18,4,2,5,1,2,1,1,32,2,1,2,2,3,33
3,2,5,4,1,1,1,NA,-3,6,-3,-3,0,4,2,1,2,1,1,1,32,2,3,2,2,3,33
3,2,5,4,1,1,1,NA,-3,6,-3,-3,-3,4,2,0,2,1,1,1,999,2,3,2,2,3,33
3,2,5,4,1,1,1,NA,-3,6,-3,-3,-3,4,2,0,1,1,1,1,999,2,3,2,2,3,33
3,2,5,4,1,1,1,NA,-3,6,-3,-3,-3,4,2,0,1,1,1,1,999,2,3,2,2,3,33
6,1,5,8,2,1,1,NA,-3,3,345,40,29,1,17,7,2,2,1,1,51,2,1,2,1,3,34
6,1,5,8,2,1,1,NA,-3,3,280,40,20,1,17,7,1,2,1,1,41,2,1,2,1,3,34
6,1,5,8,2,1,1,NA,-3,3,-3,-3,3,1,17,1,1,1,1,1,21,2,3,2,1,3,34
8,1,5,5,4,1,1,NA,-3,2,131,40,17,0,25,5,1,2,1,1,32,1,1,-3,3,1,11
8,1,5,5,4,1,1,NA,-3,2,100,40,12,0,25,3,2,2,1,1,32,1,1,-3,3,1,11
6,4,2,3,4,3,4,3,2,2,-3,-3,4,-3,-3,4,1,1,1,1,41,4,3,-3,1,2,22
6,4,2,3,4,3,4,3,2,2,-3,-3,4,-3,-3,2,1,1,1,1,41,4,3,-3,1,2,22
4,5,2,3,4,3,3,0,1,2,1,30,3,0,25,2,1,1,1,1,41,4,1,-3,1,3,31
4,5,2,3,4,3,3,0,1,2,4,38.5,5,0,25,2,2,1,1,1,21,4,1,-3,1,3,31
7,1,4,5,2,1,1,NA,-3,1,-3,-3,26,-3,-3,6,1,1,1,1,32,2,3,-3,3,3,33
3,1,2,5,5,1,1,NA,-3,2,-3,-3,55,0,25,12,1,2,1,1,32,1,3,-3,3,3,32
3,1,2,5,5,1,1,NA,-3,2,-3,-3,58,0,25,12,2,2,1,1,21,1,3,-3,3,3,32
6,1,6,9,2,1,1,NA,-3,8,245,40,34,3,19,8,1,2,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,75,25,29,3,19,7,2,2,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,80,39,9,1,1,3,1,2,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,80,39,6,3,19,3,1,1,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,38,40,6,3,19,2,1,1,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,23,40,2,3,19,1,2,1,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,121,40,7,1,1,3,2,2,1,1,32,2,1,2,3,3,31
6,1,6,9,2,1,1,NA,-3,8,-3,-3,-3,1,1,0,1,1,1,1,999,2,3,2,3,3,31
7,5,2,3,1,3,3,20,2,1,211,40,44,-3,-3,10,2,3,1,2,32,4,1,-3,1,1,13
6,1,5,8,2,1,1,NA,-3,4,363,40,39,2,20,9,2,2,1,1,22,1,1,2,3,3,31
6,1,5,8,2,1,1,NA,-3,4,316,40,38,2,20,9,1,2,1,1,32,1,1,2,3,3,31
6,1,5,8,2,1,1,NA,-3,4,42,40,5,2,20,2,1,1,1,1,32,1,1,2,3,3,31
6,1,5,8,2,1,1,NA,-3,4,60,40,3,2,20,2,1,1,1,1,32,1,1,2,3,3,31
5,3,3,5,2,6,1,NA,-3,2,12,40,2,0,25,2,1,1,1,1,32,2,1,-3,3,3,34
5,3,3,5,2,6,1,NA,-3,2,3,33,3,0,25,2,2,1,1,2,32,2,1,-3,3,3,34
4,4,2,3,2,3,1,37,2,1,-3,-3,47,-3,-3,10,2,3,1,4,21,2,3,-3,2,1,12
4,1,4,5,2,1,1,NA,-3,3,117,26,28,1,8,7,2,4,1,1,32,1,1,2,3,1,11
4,1,4,5,2,1,1,NA,-3,3,171,40,18,1,8,5,1,1,1,1,32,1,1,2,3,1,11
4,1,4,5,2,1,1,NA,-3,3,-3,-3,-3,1,8,0,1,1,1,1,999,1,3,2,3,1,11
3,3,1,2,2,6,1,NA,-3,1,31,48,36,-3,-3,8,1,1,4,4,21,2,1,-3,3,3,32
1,4,1,1,2,5,4,NA,-3,1,272,50,37,-3,-3,10,1,2,1,1,60,4,1,-3,1,1,13
4,2,3,4,5,6,1,NA,-3,3,-3,-3,49,1,21,11,2,2,1,1,32,3,3,2,3,3,32
4,2,3,4,5,6,1,NA,-3,3,-3,-3,65,1,21,13,1,2,1,1,21,3,3,2,3,3,32
4,2,3,4,5,6,1,NA,-3,3,-3,-3,10,1,21,3,2,1,1,1,21,3,3,2,3,3,32
5,1,4,6,2,1,1,NA,-3,2,-3,-3,49,0,25,11,1,2,1,1,32,3,3,-3,2,2,21
5,1,4,6,2,1,1,NA,-3,2,-3,-3,52,0,25,12,2,2,1,1,32,3,3,-3,2,2,21
3,1,4,5,2,1,1,NA,-3,4,28,48,13,2,0,4,1,2,1,1,32,2,1,2,2,1,11
3,1,4,5,2,1,1,NA,-3,4,75,30,7,2,0,4,2,2,1,1,52,2,1,2,2,1,11
3,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,0,0,2,1,1,1,999,2,3,2,2,1,11
3,1,4,5,2,1,1,NA,-3,4,-3,-3,-3,2,0,0,1,1,1,1,999,2,3,2,2,1,11
3,1,3,5,2,1,1,NA,-3,4,102,18,23,2,10,6,2,2,1,1,32,1,1,1,3,2,22
3,1,3,5,2,1,1,NA,-3,4,141,39,22,2,10,6,1,2,1,1,32,1,1,1,3,2,22
3,1,3,5,2,1,1,NA,-3,4,0,39,2,2,10,1,2,1,1,1,21,1,1,1,3,2,22
3,1,3,5,2,1,1,NA,-3,4,-3,-3,-3,2,10,0,1,1,1,1,999,1,3,1,3,2,22
1,1,5,5,2,1,1,NA,-3,4,9,45,24,2,20,6,1,1,1,1,32,2,1,2,2,3,34
1,1,5,5,2,1,1,NA,-3,4,49,25,23,2,20,6,2,1,1,1,32,2,1,2,2,3,34
1,1,5,5,2,1,1,NA,-3,4,70,45,3,2,20,2,1,1,1,1,32,2,1,2,2,3,34
1,1,5,5,2,1,1,NA,-3,4,58,45,2,2,20,2,1,1,1,1,32,2,1,2,2,3,34
6,1,3,4,2,1,1,NA,-3,2,-3,-3,54,0,25,11,1,2,1,1,21,1,3,-3,3,1,12
6,1,3,4,2,1,1,NA,-3,2,-3,-3,48,0,25,10,2,2,1,1,21,1,3,-3,3,1,12
1,1,5,7,2,1,1,NA,-3,6,468,65,38,2,20,9,1,2,1,1,22,1,1,2,3,3,31
1,1,5,7,2,1,1,NA,-3,6,363,65,33,2,20,7,2,2,1,1,32,1,1,2,3,3,31
1,1,5,7,2,1,1,NA,-3,6,3,40,6,2,20,2,2,1,1,1,32,1,1,2,3,3,31
1,1,5,7,2,1,1,NA,-3,6,72,40,2,2,20,2,1,1,1,1,32,1,1,2,3,3,31
1,1,5,7,2,1,1,NA,-3,6,-3,-3,70,0,25,14,1,2,1,1,21,1,3,-3,3,3,31
1,1,5,7,2,1,1,NA,-3,6,-3,-3,70,0,25,14,2,2,1,1,21,1,3,-3,3,3,31
2,4,3,5,2,4,2,NA,-3,5,420,40,33,0,25,9,1,2,1,1,32,4,1,-3,1,1,13
2,4,3,5,2,4,2,NA,-3,5,13,25,34,0,25,8,2,2,1,1,32,4,1,-3,1,1,13
2,4,3,5,2,4,2,NA,-3,5,83,55,5,1,0,3,1,1,1,1,32,4,1,2,1,1,13
2,4,3,5,2,4,2,NA,-3,5,62,50,3,1,0,3,2,1,1,1,32,4,1,2,1,1,13
2,4,3,5,2,4,2,NA,-3,5,-3,-3,-3,1,0,0,2,1,1,1,999,4,3,2,1,1,13
2,4,2,3,1,3,3,3,2,1,84,32,12,-3,-3,4,2,4,1,6,32,4,1,-3,1,1,13
2,3,2,3,2,3,2,5,1,2,8,20,23,0,25,6,2,4,1,1,32,2,1,-3,2,2,22
2,3,2,3,2,3,2,5,1,2,361,40,34,0,25,7,1,1,1,1,21,2,1,-3,2,2,22
3,1,3,4,2,1,1,NA,-3,3,1,38.5,16,1,14,5,1,4,1,1,32,1,1,1,3,1,11
3,1,3,4,2,1,1,NA,-3,3,213,38.5,19,1,14,5,2,1,1,1,41,1,1,1,3,1,11
3,1,3,4,2,1,1,NA,-3,3,-3,-3,-3,1,14,0,1,1,1,1,999,1,3,1,3,1,11
4,4,3,3,2,2,2,NA,-3,2,38,40,3,0,25,3,1,1,1,1,52,4,1,-3,1,3,33
